"X" "Y" "Diameter" "Observer" "Image"
341.53 -1424.86 65.2837 "Chapman" "NAC"
3457.07 -28.0945 65.7581 "Chapman" "NAC"
2058.96 -1409.82 66.6117 "Chapman" "NAC"
2286.36 -346.481 66.8202 "Chapman" "NAC"
3765.78 -1434.74 67.5623 "Chapman" "NAC"
2584.32 -737.15 67.6538 "Chapman" "NAC"
2005.24 -432.021 68.0762 "Chapman" "NAC"
970.19 -364.686 68.6146 "Chapman" "NAC"
1263.36 -2164.66 69.5768 "Chapman" "NAC"
2276.44 -1717.14 69.6896 "Chapman" "NAC"
190.961 -395.757 70.4596 "Chapman" "NAC"
279.712 -541.986 70.4646 "Chapman" "NAC"
2970.77 -1943.52 70.7801 "Chapman" "NAC"
405.382 -102.246 71.5782 "Chapman" "NAC"
2335.13 -1814.35 72.3748 "Chapman" "NAC"
3971.92 -425.442 73.1678 "Chapman" "NAC"
1238.63 -811.234 73.2563 "Chapman" "NAC"
1041.75 -183.75 74.1275 "Chapman" "NAC"
2930.43 -2035.28 74.3226 "Chapman" "NAC"
2098.01 -1921.81 74.4585 "Chapman" "NAC"
550.203 -1203.99 74.7961 "Chapman" "NAC"
196.359 -1267.12 74.8749 "Chapman" "NAC"
2103.64 -29.5271 75.1038 "Chapman" "NAC"
3522.03 -559.721 75.8423 "Chapman" "NAC"
260.527 -1019.94 76.1208 "Chapman" "NAC"
3045.55 -832.157 77.1255 "Chapman" "NAC"
2533.23 -1937.51 77.5566 "Chapman" "NAC"
2270.12 -1361.86 78.049 "Chapman" "NAC"
296.962 -1859.73 78.3366 "Chapman" "NAC"
139.113 -1180.53 81.1609 "Chapman" "NAC"
3505.06 -482.584 81.2926 "Chapman" "NAC"
1726.49 -1364.61 81.3764 "Chapman" "NAC"
3045.42 -2083.04 81.5637 "Chapman" "NAC"
2335.63 -677.114 81.5911 "Chapman" "NAC"
3711.31 -1188.61 82.037 "Chapman" "NAC"
3337.38 -681.584 82.4939 "Chapman" "NAC"
453.675 -894.729 83.1421 "Chapman" "NAC"
2287.55 -435.498 83.2119 "Chapman" "NAC"
2232.78 -532.335 83.8926 "Chapman" "NAC"
3956.84 -1400.85 84.2447 "Chapman" "NAC"
1873.22 -908.118 84.5642 "Chapman" "NAC"
2484.2 -1323.25 85.9418 "Chapman" "NAC"
3428.15 -1592.76 86.1988 "Chapman" "NAC"
3447.68 -1661.91 87.9675 "Chapman" "NAC"
1554.25 -668.634 88.5681 "Chapman" "NAC"
1440.81 -1445.57 88.9997 "Chapman" "NAC"
2594.28 -580.177 89.8519 "Chapman" "NAC"
2983.56 -2155.35 90.8078 "Chapman" "NAC"
3902.14 -1017.39 92.625 "Chapman" "NAC"
2607.02 -1746.91 93.8627 "Chapman" "NAC"
1091.75 -705.649 96.6662 "Chapman" "NAC"
1747.38 -1233 97.5279 "Chapman" "NAC"
2550.94 -2112.45 101.326 "Chapman" "NAC"
444.997 -1291.99 102.761 "Chapman" "NAC"
278.823 -1197.52 103.063 "Chapman" "NAC"
846.42 -1095.58 104.483 "Chapman" "NAC"
3126.5 -1094.82 106.885 "Chapman" "NAC"
104.392 -523.991 107.091 "Chapman" "NAC"
1240.04 -438.804 107.559 "Chapman" "NAC"
3685.65 -976.732 109.016 "Chapman" "NAC"
529.16 -547.411 109.283 "Chapman" "NAC"
2569.15 -1609.35 110.098 "Chapman" "NAC"
3924.2 -299.531 110.284 "Chapman" "NAC"
2670.84 -2110.18 110.993 "Chapman" "NAC"
3204.74 -1260.37 111.398 "Chapman" "NAC"
503.204 -2079.79 111.506 "Chapman" "NAC"
703.224 -658.211 116.503 "Chapman" "NAC"
3619.26 -287.577 118.947 "Chapman" "NAC"
1359.57 -637.771 121.175 "Chapman" "NAC"
937.458 -1981.37 123.217 "Chapman" "NAC"
1331.34 -1706.01 124.94 "Chapman" "NAC"
1115.48 -1435.71 126.026 "Chapman" "NAC"
2174.29 -1873.83 126.693 "Chapman" "NAC"
1921.53 -2189.5 129.833 "Chapman" "NAC"
261.345 -1333.79 131.201 "Chapman" "NAC"
459.967 -1948.2 133.765 "Chapman" "NAC"
2102.23 -1030.15 136.739 "Chapman" "NAC"
1682.59 -490.087 142.572 "Chapman" "NAC"
2308.12 -874.218 146.802 "Chapman" "NAC"
3305.72 -464.446 150.511 "Chapman" "NAC"
2885.77 -228.339 153.107 "Chapman" "NAC"
1118.58 -1976.95 155.611 "Chapman" "NAC"
2895.78 -1418.89 156.458 "Chapman" "NAC"
1530.22 -1003.15 156.851 "Chapman" "NAC"
2950 -1605.85 159.763 "Chapman" "NAC"
1153.64 -1807.19 160.03 "Chapman" "NAC"
1680.91 -1506.35 160.15 "Chapman" "NAC"
1504.61 -524.669 162.296 "Chapman" "NAC"
180.653 -669.879 170.281 "Chapman" "NAC"
640.512 -1456.34 171.575 "Chapman" "NAC"
2996.69 -1188.36 175.429 "Chapman" "NAC"
3650.34 -1612.66 180.847 "Chapman" "NAC"
3458.61 -1337.48 186.348 "Chapman" "NAC"
2022.7 -872.843 191.731 "Chapman" "NAC"
705.573 -1663.27 207.314 "Chapman" "NAC"
2858.62 -460.897 207.321 "Chapman" "NAC"
1681.05 -86.1414 211.237 "Chapman" "NAC"
747.226 -325.69 218.443 "Chapman" "NAC"
1403.32 -1174.76 234.228 "Chapman" "NAC"
3226.59 -280.704 243.109 "Chapman" "NAC"
3337.49 -574.825 265.083 "Chapman" "NAC"
596.325 -1022.78 281.256 "Chapman" "NAC"
3651.7 -2094.51 295.415 "Chapman" "NAC"
2623.32 -1087.39 420.235 "Chapman" "NAC"
3625.43 -933.302 30.5796 "Concensus" "NAC"
2611.18 -316.148 23.1566 "Concensus" "NAC"
998.948 -248.964 22.906 "Concensus" "NAC"
1362.44 -149.671 19.3937 "Concensus" "NAC"
3340.83 -1789.13 20.2989 "Concensus" "NAC"
3541.49 -1681.06 15.465 "Concensus" "NAC"
3184.4 -663.86 22.9241 "Concensus" "NAC"
3985 -1309.48 16.3266 "Concensus" "NAC"
1654.55 -61.1876 19.3592 "Concensus" "NAC"
3896.02 -367.349 18.231 "Concensus" "NAC"
2059.38 -1960.67 13.7604 "Concensus" "NAC"
1220.83 -428.528 15.7352 "Concensus" "NAC"
2419.67 -54.4889 15.4984 "Concensus" "NAC"
3334.63 -639.861 17.7476 "Concensus" "NAC"
1064.39 -54.2905 16.1017 "Concensus" "NAC"
2998.68 -81.0182 16.0878 "Concensus" "NAC"
352.123 -265.954 17.0114 "Concensus" "NAC"
840.105 -187.055 16.2995 "Concensus" "NAC"
1199.02 -98.7049 14.7026 "Concensus" "NAC"
3322.67 -562.593 284.874 "Concensus" "NAC"
930.351 -1996.31 150.891 "Concensus" "NAC"
1250.83 -439.17 107.613 "Concensus" "NAC"
2555.91 -2111.41 111.545 "Concensus" "NAC"
2039.49 -268.83 17.0842 "Concensus" "NAC"
2200.72 -1650.55 15.9114 "Concensus" "NAC"
1117.33 -215.564 15.9728 "Concensus" "NAC"
2591.06 -30.0357 15.4182 "Concensus" "NAC"
2612.48 -1809.28 53.4694 "Concensus" "NAC"
2040.18 -73.4241 15.9751 "Concensus" "NAC"
2493.24 -468.452 50.7002 "Concensus" "NAC"
2155.49 -916.64 57.1336 "Concensus" "NAC"
2148.7 -1471.82 45.7211 "Concensus" "NAC"
2115.15 -278.806 16.1487 "Concensus" "NAC"
1993.74 -1816.8 51.3848 "Concensus" "NAC"
2082.52 -356.997 15.9655 "Concensus" "NAC"
3391.86 -1963.63 17.4949 "Concensus" "NAC"
1394.13 -98.8634 15.4233 "Concensus" "NAC"
2392.59 -375.749 44.8106 "Concensus" "NAC"
1799.67 -202.39 15.775 "Concensus" "NAC"
1960.61 -1998.27 37.4318 "Concensus" "NAC"
857.878 -425.259 15.9259 "Concensus" "NAC"
577.953 -210.397 16.0648 "Concensus" "NAC"
2381.48 -302.064 15.4948 "Concensus" "NAC"
3488.5 -1342.61 21.9231 "Concensus" "NAC"
3180.5 -1606.84 18.2732 "Concensus" "NAC"
4048.47 -1049.41 37.67 "Concensus" "NAC"
3748.77 -1080 27.1904 "Concensus" "NAC"
3318.18 -1610.23 27.8629 "Concensus" "NAC"
115.316 -1668.95 15.1955 "Concensus" "NAC"
3162.18 -888.489 17.0579 "Concensus" "NAC"
1741.01 -1481.66 14.8748 "Concensus" "NAC"
2366.13 -1439.97 15.8043 "Concensus" "NAC"
3739.77 -1102.91 14.4007 "Concensus" "NAC"
526.628 -952.155 15.2068 "Concensus" "NAC"
1539.96 -1002.54 174.85 "Concensus" "NAC"
1085.7 -819.835 21.9816 "Concensus" "NAC"
2581.23 -333.594 26.8012 "Concensus" "NAC"
463.915 -718.652 21.6453 "Concensus" "NAC"
3693.88 -586.437 21.9167 "Concensus" "NAC"
3266.65 -2086.66 13.9981 "Concensus" "NAC"
3525.79 -271.537 20.4368 "Concensus" "NAC"
1557.45 -1222.08 20.3267 "Concensus" "NAC"
230.986 -608.738 20.4109 "Concensus" "NAC"
1853.9 -42.2823 18.6174 "Concensus" "NAC"
1239.97 -1086.11 19.6058 "Concensus" "NAC"
661.441 -1480.29 20.1669 "Concensus" "NAC"
1803.19 -1946.86 19.7472 "Concensus" "NAC"
1200.63 -771.475 19.3694 "Concensus" "NAC"
2622.37 -2211.21 19.1244 "Concensus" "NAC"
1488.41 -503.967 17.4561 "Concensus" "NAC"
624.536 -1785.38 20.6252 "Concensus" "NAC"
1659.56 -1990.92 19.7788 "Concensus" "NAC"
894.422 -704.085 17.9052 "Concensus" "NAC"
2372.07 -1161.08 16.7378 "Concensus" "NAC"
1803.54 -1854.11 16.306 "Concensus" "NAC"
1826.04 -76.0983 18.6366 "Concensus" "NAC"
3100.92 -775.517 16.7937 "Concensus" "NAC"
3656.66 -1775.71 19.208 "Concensus" "NAC"
1009.78 -1326.09 15.827 "Concensus" "NAC"
3967.3 -1816.98 15.6612 "Concensus" "NAC"
389.295 -1371.65 17.1765 "Concensus" "NAC"
2726.97 -277.77 39.529 "Concensus" "NAC"
774.651 -719.044 16.3655 "Concensus" "NAC"
1057.23 -2173.33 15.6257 "Concensus" "NAC"
3704.39 -754.081 16.037 "Concensus" "NAC"
2414.29 -1876.41 15.9389 "Concensus" "NAC"
2107.15 -2211.6 15.965 "Concensus" "NAC"
97.9778 -974.988 17.1001 "Concensus" "NAC"
3120.15 -395.213 16.1177 "Concensus" "NAC"
854.985 -1133.67 17.4331 "Concensus" "NAC"
3978.95 -1586.84 16.8817 "Concensus" "NAC"
1495.4 -1901.52 16.1953 "Concensus" "NAC"
1857.15 -1241.44 16.2599 "Concensus" "NAC"
1313.87 -1582.01 16.3057 "Concensus" "NAC"
1141.18 -1347.54 17.8452 "Concensus" "NAC"
2340.12 -1312.64 17.0887 "Concensus" "NAC"
3070.51 -1807.64 15.0227 "Concensus" "NAC"
112.144 -333.851 22.0693 "Concensus" "NAC"
3245.91 -945.997 16.4819 "Concensus" "NAC"
4006.12 -1096.03 17.291 "Concensus" "NAC"
1491.51 -1180.21 18.3416 "Concensus" "NAC"
1021.73 -742.51 17.708 "Concensus" "NAC"
445.487 -1660.94 15.6143 "Concensus" "NAC"
308.851 -2015.43 15.9122 "Concensus" "NAC"
1250.15 -544.877 16.5332 "Concensus" "NAC"
564.398 -1813.58 21.6148 "Concensus" "NAC"
3916.4 -781.814 15.6973 "Concensus" "NAC"
855.671 -529.075 16.4348 "Concensus" "NAC"
2138.71 -964.867 15.784 "Concensus" "NAC"
443.083 -1744.9 15.7956 "Concensus" "NAC"
1669.23 -787.704 16.103 "Concensus" "NAC"
1264.38 -1385.62 14.8064 "Concensus" "NAC"
1418.24 -921.126 15.6407 "Concensus" "NAC"
1586.26 -2122.96 15.9962 "Concensus" "NAC"
3275.9 -946.539 16.8852 "Concensus" "NAC"
1317.08 -1769.26 16.0204 "Concensus" "NAC"
2289.59 -562.83 18.1322 "Concensus" "NAC"
3916.5 -920.676 15.7252 "Concensus" "NAC"
1527.43 -1548.74 15.1095 "Concensus" "NAC"
224.596 -1807.22 15.4422 "Concensus" "NAC"
1378.79 -1398.3 15.208 "Concensus" "NAC"
365.448 -1903.28 15.2633 "Concensus" "NAC"
422.52 -38.241 15.1342 "Concensus" "NAC"
3834.19 -26.657 16.4168 "Concensus" "NAC"
1605.44 -831.99 15.8184 "Concensus" "NAC"
3860.3 -80.9404 15.4116 "Concensus" "NAC"
1218.49 -1431.3 14.2855 "Concensus" "NAC"
3596.9 -1795.31 15.0662 "Concensus" "NAC"
3982.62 -28.1234 15.3613 "Concensus" "NAC"
3184.49 -179.273 14.8902 "Concensus" "NAC"
3868.42 -1611.27 16.9386 "Concensus" "NAC"
4001.36 -2196.96 15.6946 "Concensus" "NAC"
428.086 -1444.05 15.1217 "Concensus" "NAC"
2489.9 -754.597 15.2976 "Concensus" "NAC"
3393.58 -1004.39 15.2242 "Concensus" "NAC"
3450.21 -175.224 15.7211 "Concensus" "NAC"
3475.77 -652.432 14.8223 "Concensus" "NAC"
1045.78 -1209.79 15.5182 "Concensus" "NAC"
2033.08 -882.291 177.805 "Concensus" "NAC"
916.079 -1240.66 14.1383 "Concensus" "NAC"
2605.19 -1742.47 94.9558 "Concensus" "NAC"
1688.64 -1189.08 53.4495 "Concensus" "NAC"
3364.37 -701.467 26.6693 "Concensus" "NAC"
1098.25 -708.003 91.9587 "Concensus" "NAC"
2031.08 -1972.32 14.3705 "Concensus" "NAC"
362.818 -207.888 42.555 "Concensus" "NAC"
1164.92 -1515.51 61.1797 "Concensus" "NAC"
3436.74 -1832.66 55.1628 "Concensus" "NAC"
2033.76 -213.561 36.9762 "Concensus" "NAC"
2512.75 -4.13144 27.046 "Concensus" "NAC"
2512.75 -4.13144 27.046 "Concensus" "NAC"
629.828 -282.725 29.7622 "Concensus" "NAC"
1313.05 -1602.5 25.7703 "Concensus" "NAC"
3607.75 -745.056 26.8456 "Concensus" "NAC"
1308.66 -2122.82 16.489 "Concensus" "NAC"
1899.58 -2181.32 25.2256 "Concensus" "NAC"
349.647 -275.5 17.3002 "Concensus" "NAC"
1716.32 -1916.09 21.4622 "Concensus" "NAC"
1312.01 -223.13 16.8248 "Concensus" "NAC"
1976.68 -450.706 18.1449 "Concensus" "NAC"
858.211 -1520.12 19.8529 "Concensus" "NAC"
1253.91 -1497.6 19.8563 "Concensus" "NAC"
1097.24 -107.121 16.7502 "Concensus" "NAC"
2270.57 -183.312 17.0575 "Concensus" "NAC"
976.552 -1547.52 17.5239 "Concensus" "NAC"
243.115 -1730 17.677 "Concensus" "NAC"
1545.85 -237.205 16.0454 "Concensus" "NAC"
1175.01 -1816.95 142.763 "Concensus" "NAC"
402.469 -65.6391 16.5614 "Concensus" "NAC"
3354.8 -1883.29 18.075 "Concensus" "NAC"
1860.28 -17.0068 16.7887 "Concensus" "NAC"
826.632 -1784.87 62.3902 "Concensus" "NAC"
1926.49 -346.938 49.7392 "Concensus" "NAC"
3164.63 -300.287 16.1461 "Concensus" "NAC"
2022.21 -684.56 52.6442 "Concensus" "NAC"
1146.81 -1447.26 17.5713 "Concensus" "NAC"
1766.51 -349.933 39.5999 "Concensus" "NAC"
588.738 -1505.75 16.5618 "Concensus" "NAC"
3430.89 -292.992 16.5284 "Concensus" "NAC"
1678.87 -973.563 15.1075 "Concensus" "NAC"
910.557 -196.824 16.2444 "Concensus" "NAC"
2685.94 -30.7709 15.6358 "Concensus" "NAC"
564.074 -1493.56 17.0153 "Concensus" "NAC"
3673.86 -126.013 15.7948 "Concensus" "NAC"
233.078 -534.493 30.0957 "Concensus" "NAC"
2638.61 -331.283 16.6109 "Concensus" "NAC"
2787.47 -524.155 29.0765 "Concensus" "NAC"
3073.43 -1085.85 15.7489 "Concensus" "NAC"
396.425 -177.736 15.4398 "Concensus" "NAC"
652.322 -398.554 26.6036 "Concensus" "NAC"
991.7 -1833.96 28.6848 "Concensus" "NAC"
2744.51 -1741.28 25.8607 "Concensus" "NAC"
1531.11 -1602.54 15.9935 "Concensus" "NAC"
1103.38 -522.61 15.7403 "Concensus" "NAC"
2013.53 -1851.69 15.8603 "Concensus" "NAC"
1895.56 -27.8265 24.492 "Concensus" "NAC"
2977.57 -476.902 23.7892 "Concensus" "NAC"
1560.79 -1282.35 20.3188 "Concensus" "NAC"
2072.61 -768.05 20.8181 "Concensus" "NAC"
2105.87 -810.402 19.5995 "Concensus" "NAC"
2749.28 -1809.66 16.9 "Concensus" "NAC"
442.014 -1994.51 18.471 "Concensus" "NAC"
592.464 -1842.07 20.0368 "Concensus" "NAC"
2688.23 -1833.66 16.0488 "Concensus" "NAC"
855.736 -836.468 20.7443 "Concensus" "NAC"
2522.46 -2068.74 15.2414 "Concensus" "NAC"
946.741 -347.331 16.6943 "Concensus" "NAC"
665.158 -2201 18.1068 "Concensus" "NAC"
2986.85 -22.5283 47.5558 "Concensus" "NAC"
3392.57 -1573.83 17.6093 "Concensus" "NAC"
838.107 -803.368 18.1863 "Concensus" "NAC"
3958.7 -1446.02 19.7238 "Concensus" "NAC"
3043.39 -1462.39 17 "Concensus" "NAC"
3342.58 -2049.32 16.8111 "Concensus" "NAC"
2972.74 -1041.53 17.3281 "Concensus" "NAC"
636.564 -1275.14 15.3271 "Concensus" "NAC"
531.58 -1317.65 18.1575 "Concensus" "NAC"
801.332 -1207.93 17.3823 "Concensus" "NAC"
4021.95 -870.451 16.5016 "Concensus" "NAC"
220.951 -401.764 17.4702 "Concensus" "NAC"
3499.73 -1794.15 16.7605 "Concensus" "NAC"
3633.95 -2193.11 33.7652 "Concensus" "NAC"
895.722 -728.371 16.9994 "Concensus" "NAC"
1486.71 -872.873 50.4543 "Concensus" "NAC"
637.66 -1352.81 17.0575 "Concensus" "NAC"
1611.43 -569.621 16.3407 "Concensus" "NAC"
638.212 -795.089 16.2434 "Concensus" "NAC"
156.143 -828.542 15.3719 "Concensus" "NAC"
3330.79 -1083.67 16.2363 "Concensus" "NAC"
2267.53 -1320.19 15.211 "Concensus" "NAC"
998.913 -1995.36 16.2476 "Concensus" "NAC"
2053.53 -1206.58 16.544 "Concensus" "NAC"
1713.07 -1228.28 16.1009 "Concensus" "NAC"
852.196 -1875.68 17.4496 "Concensus" "NAC"
1529.96 -1038.98 16.0562 "Concensus" "NAC"
2461.25 -2062.89 16.6984 "Concensus" "NAC"
3788.72 -1266.56 15.8742 "Concensus" "NAC"
869.788 -629.564 15.3653 "Concensus" "NAC"
1301.39 -2205.53 15.4464 "Concensus" "NAC"
2315.17 -871.9 195.729 "Concensus" "NAC"
1665.27 -730.66 42.1513 "Concensus" "NAC"
2585.98 -1675.25 31.9459 "Concensus" "NAC"
1440.38 -1446.31 81.8892 "Concensus" "NAC"
978.957 -62.8554 53.3529 "Concensus" "NAC"
2385.17 -1620.51 60.7926 "Concensus" "NAC"
1940.84 -493.122 48.0492 "Concensus" "NAC"
1594.71 -1692.7 47.058 "Concensus" "NAC"
520.657 -305.239 41.9431 "Concensus" "NAC"
2566.44 -176.145 29.7664 "Concensus" "NAC"
1656.11 -1225.19 15.7127 "Concensus" "NAC"
2895.33 -1355.01 25.7715 "Concensus" "NAC"
1988.43 -555.146 25.9945 "Concensus" "NAC"
1891.71 -959.465 17.6492 "Concensus" "NAC"
1638.69 -1020.81 25.6505 "Concensus" "NAC"
1056.76 -350.562 23.3139 "Concensus" "NAC"
305.062 -19.6894 16.3906 "Concensus" "NAC"
2551.79 -2139.63 22.5304 "Concensus" "NAC"
1927.98 -473.292 19.7809 "Concensus" "NAC"
1030.59 -1620.59 21.4614 "Concensus" "NAC"
1929.44 -107.513 19.1693 "Concensus" "NAC"
2417.56 -233.747 17.7903 "Concensus" "NAC"
584.78 -1602.08 19.8862 "Concensus" "NAC"
1219.2 -1552.32 19.285 "Concensus" "NAC"
626.753 -1419.34 16.7336 "Concensus" "NAC"
541.245 -375.885 20.5839 "Concensus" "NAC"
3368.81 -584.024 19.5004 "Concensus" "NAC"
3043 -1954.67 20.7382 "Concensus" "NAC"
2842.03 -549.73 20.7383 "Concensus" "NAC"
533.379 -137.851 17.2854 "Concensus" "NAC"
3468.2 -1347.1 21.2664 "Concensus" "NAC"
3711.26 -2009.09 22.3067 "Concensus" "NAC"
3684.08 -495.161 17.7261 "Concensus" "NAC"
3448.33 -468.557 17.6959 "Concensus" "NAC"
2508.84 -438.545 18.0979 "Concensus" "NAC"
3439.19 -849.791 16.2507 "Concensus" "NAC"
1513.61 -406.348 16.3099 "Concensus" "NAC"
1573.81 -200.623 16.2189 "Concensus" "NAC"
3439.04 -1958.8 15.3505 "Concensus" "NAC"
2946.29 -1607.92 167.044 "Concensus" "NAC"
176.59 -248.761 15.6406 "Concensus" "NAC"
1921.2 -413.226 16.6305 "Concensus" "NAC"
2767.31 -1938.65 18.0926 "Concensus" "NAC"
2159.71 -565.962 18.6051 "Concensus" "NAC"
669.297 -448.351 17.979 "Concensus" "NAC"
1633.99 -2134.44 18.8152 "Concensus" "NAC"
1453.34 -608.826 18.0777 "Concensus" "NAC"
170.801 -1998.57 44.7523 "Concensus" "NAC"
347.891 -524.329 18.6282 "Concensus" "NAC"
3178.35 -293.586 18.192 "Concensus" "NAC"
4019.48 -64.3299 16.506 "Concensus" "NAC"
1779.73 -238.206 39.0341 "Concensus" "NAC"
1789.7 -1667.96 15.4701 "Concensus" "NAC"
3433.63 -253.179 16.7914 "Concensus" "NAC"
3889.56 -1303.98 20.4622 "Concensus" "NAC"
1703.25 -841.764 17.0022 "Concensus" "NAC"
3085.68 -1083.08 17.9427 "Concensus" "NAC"
1809.04 -731.232 17.1148 "Concensus" "NAC"
2983.8 -2032.84 17.6015 "Concensus" "NAC"
2713.49 -651.686 17.7262 "Concensus" "NAC"
3216.02 -113.611 16.5962 "Concensus" "NAC"
832.382 -1761.32 17.5632 "Concensus" "NAC"
3803.47 -992.29 16.1677 "Concensus" "NAC"
336.331 -1589.86 17.0495 "Concensus" "NAC"
2234.23 -794.005 16.1248 "Concensus" "NAC"
4058.21 -1548.81 16.4343 "Concensus" "NAC"
3538.53 -738.664 15.7545 "Concensus" "NAC"
863.524 -1562.23 16.0609 "Concensus" "NAC"
78.9206 -1033.13 16.4582 "Concensus" "NAC"
1589.41 -1147.07 28.2518 "Concensus" "NAC"
2952.75 -686.462 16.9224 "Concensus" "NAC"
2290.74 -1411.83 16.4947 "Concensus" "NAC"
3071.55 -583.937 15.9426 "Concensus" "NAC"
2188.54 -971.801 16.1318 "Concensus" "NAC"
3993.44 -1951.46 15.6093 "Concensus" "NAC"
3852.15 -1602.94 25.2417 "Concensus" "NAC"
740.236 -1457.02 17.268 "Concensus" "NAC"
3092.37 -1250.54 22.4663 "Concensus" "NAC"
2901.86 -436.405 127.158 "Concensus" "NAC"
2410.74 -689.001 15.5917 "Concensus" "NAC"
3186.06 -1914.12 17.323 "Concensus" "NAC"
436.683 -668.279 21.2668 "Concensus" "NAC"
487.655 -1041.29 18.2955 "Concensus" "NAC"
4016.43 -638.896 19.641 "Concensus" "NAC"
3749.99 -1731.45 16.9064 "Concensus" "NAC"
576.239 -1315.09 17.3924 "Concensus" "NAC"
1573.46 -792.284 16.2634 "Concensus" "NAC"
744.481 -839.846 17.3156 "Concensus" "NAC"
2826.11 -1198.89 31.9965 "Concensus" "NAC"
2143.62 -1094.02 19.1658 "Concensus" "NAC"
528.084 -627.86 17.4593 "Concensus" "NAC"
2984.48 -1837.48 16.8432 "Concensus" "NAC"
2284.11 -564.931 34.856 "Concensus" "NAC"
3592.69 -1303.33 16.1703 "Concensus" "NAC"
4057.62 -2193.51 16.3363 "Concensus" "NAC"
1956.63 -966.662 16.8477 "Concensus" "NAC"
3269.97 -476.68 16.1049 "Concensus" "NAC"
1875.9 -896.91 90.7981 "Concensus" "NAC"
3899.11 -1019.69 86.5847 "Concensus" "NAC"
2280.89 -2201.32 58.9549 "Concensus" "NAC"
1134.98 -2157.82 57.7735 "Concensus" "NAC"
3777.64 -904.887 50.7954 "Concensus" "NAC"
520.003 -2194.44 49.5618 "Concensus" "NAC"
1261.61 -1418.12 44.9371 "Concensus" "NAC"
1681.71 -2027.58 44.93 "Concensus" "NAC"
1639.56 -2104.14 41.604 "Concensus" "NAC"
743.677 -331.672 31.089 "Concensus" "NAC"
1313.39 -642.509 25.392 "Concensus" "NAC"
3309.41 -2167.29 24.4746 "Concensus" "NAC"
697.988 -1703.11 26.0346 "Concensus" "NAC"
487.834 -1789.55 22.2344 "Concensus" "NAC"
2967.7 -1941.52 69.3924 "Concensus" "NAC"
646.729 -179.344 48.9475 "Concensus" "NAC"
1032.72 -65.3325 43.4625 "Concensus" "NAC"
1478.42 -1970.14 24.6074 "Concensus" "NAC"
446.385 -349.055 46.9402 "Concensus" "NAC"
1916.41 -176.337 41.3914 "Concensus" "NAC"
1318.29 -1514.61 47.9344 "Concensus" "NAC"
308.687 -2204.38 44.3567 "Concensus" "NAC"
2965.19 -1474 34.8513 "Concensus" "NAC"
814.327 -328.311 30.5094 "Concensus" "NAC"
2527.54 -769.176 28.9399 "Concensus" "NAC"
2411.2 -2208.03 30.9684 "Concensus" "NAC"
2602.28 -162.427 25.5073 "Concensus" "NAC"
1181.53 -1908.49 24.3967 "Concensus" "NAC"
1944.93 -1495.61 31.9697 "Concensus" "NAC"
476.059 -144.64 20.9181 "Concensus" "NAC"
571.75 -640.03 17.3582 "Concensus" "NAC"
2579.82 -1790.51 17.0191 "Concensus" "NAC"
510.618 -1752.69 23.9355 "Concensus" "NAC"
1416.13 -1970.83 20.6995 "Concensus" "NAC"
1580.09 -256.374 22.7659 "Concensus" "NAC"
3285.26 -865.949 18.8289 "Concensus" "NAC"
3269.87 -377.757 19.711 "Concensus" "NAC"
103.303 -371.096 18.5527 "Concensus" "NAC"
1278.4 -1943.92 19.562 "Concensus" "NAC"
236.093 -1792.63 20.5584 "Concensus" "NAC"
1460.9 -1714.97 17.4358 "Concensus" "NAC"
624.822 -1399.74 21.5958 "Concensus" "NAC"
2604.33 -1949.26 19.7222 "Concensus" "NAC"
899.966 -95.3859 17.6981 "Concensus" "NAC"
955.646 -2123.86 20.8429 "Concensus" "NAC"
3098.36 -2108.2 19.5549 "Concensus" "NAC"
1120.17 -2186.61 18.6381 "Concensus" "NAC"
3384.23 -218.105 16.7311 "Concensus" "NAC"
1132.65 -56.3508 16.2143 "Concensus" "NAC"
578.598 -945.621 18.2663 "Concensus" "NAC"
2486.03 -360.761 18.149 "Concensus" "NAC"
3212.09 -411.302 17.0917 "Concensus" "NAC"
1286.39 -2108.28 17.1497 "Concensus" "NAC"
3357.93 -534.891 16.8946 "Concensus" "NAC"
4002.3 -100.384 16.4293 "Concensus" "NAC"
290.412 -711.883 18.3482 "Concensus" "NAC"
1976.16 -946.072 24.093 "Concensus" "NAC"
1122.3 -967.396 17.8283 "Concensus" "NAC"
1425.6 -80.438 16.3264 "Concensus" "NAC"
3261.77 -364.092 18.993 "Concensus" "NAC"
2215.5 -48.0651 16.3957 "Concensus" "NAC"
2670.78 -924.107 18.5726 "Concensus" "NAC"
441.901 -745.467 16.5852 "Concensus" "NAC"
1606.98 -2216.29 22.5904 "Concensus" "NAC"
2682.97 -739.732 16.3803 "Concensus" "NAC"
1377.63 -1960.99 24.6156 "Concensus" "NAC"
394.996 -1280.62 16.2998 "Concensus" "NAC"
2025.93 -1779.31 15.7447 "Concensus" "NAC"
730.421 -1947.96 16.1475 "Concensus" "NAC"
2033.66 -1280.38 16.8843 "Concensus" "NAC"
951.37 -440.313 16.8785 "Concensus" "NAC"
2962.7 -1953.31 162.9 "Concensus" "NAC"
3337.48 -682.337 90.0631 "Concensus" "NAC"
1435.07 -1780.37 16.3645 "Concensus" "NAC"
910.042 -1528.88 17.547 "Concensus" "NAC"
2442.86 -233.423 62.0038 "Concensus" "NAC"
